time,amplitude
1551438770.065,-1626
1551438770.115,-1734
1551438770.1650002,-1610
1551438770.2150002,-1738
1551438770.265,-1671
1551438770.315,-1566
1551438770.365,-1743
1551438770.4150002,-1569
1551438770.4650002,-1516
1551438770.515,-1816
1551438770.565,-1687
1551438770.615,-1597
1551438770.6650002,-1793
1551438770.7150002,-1627
1551438770.765,-1642
1551438770.815,-1768
1551438770.865,-1564
1551438770.9150002,-1724
1551438770.9650002,-1748
1551438771.015,-1522
1551438771.065,-1726
1551438771.115,-1618
1551438771.1650002,-1450
1551438771.2150002,-1701
1551438771.265,-1666
1551438771.315,-1683
1551438771.365,-1871
1551438771.4150002,-1776
1551438771.4650002,-1641
1551438771.515,-1562
1551438771.565,-1579
1551438771.615,-1644
1551438771.6650002,-1696
1551438771.7150002,-1673
1551438771.765,-1611
1551438771.815,-1743
1551438771.865,-1675
1551438771.9150002,-1608
1551438771.9650002,-1686
1551438772.015,-1557
1551438772.065,-1689
1551438772.115,-1715
1551438772.1650002,-1495
1551438772.2150002,-1649
1551438772.265,-1641
1551438772.315,-1654
1551438772.365,-1909
1551438772.4150002,-1715
1551438772.4650002,-1532
1551438772.515,-1562
1551438772.565,-1564
1551438772.615,-1715
1551438772.6650002,-1809
1551438772.7150002,-1721
1551438772.765,-1516
1551438772.815,-1525
1551438772.865,-1708
1551438772.9150002,-1715
1551438772.9650002,-1739
1551438773.015,-1691
1551438773.065,-1520
1551438773.115,-1474
1551438773.1650002,-1626
1551438773.2150002,-1714
1551438773.265,-1538
1551438773.315,-1633
1551438773.365,-1696
1551438773.4150002,-1514
1551438773.4650002,-1766
1551438773.515,-1847
1551438773.565,-1654
1551438773.615,-1773
1551438773.6650002,-1754
1551438773.7150002,-1604
1551438773.765,-1547
1551438773.815,-1487
1551438773.865,-1637
1551438773.9150002,-1776
1551438773.9650002,-1740
1551438774.015,-1618
1551438774.065,-1421
1551438774.115,-1648
1551438774.1650002,-1856
1551438774.2150002,-1668
1551438774.265,-1780
1551438774.315,-1815
1551438774.365,-1693
1551438774.4150002,-1788
1551438774.4650002,-1647
1551438774.515,-1604
1551438774.565,-1740
1551438774.615,-1651
1551438774.6650002,-1676
1551438774.7150002,-1618
1551438774.765,-1555
1551438774.815,-1690
1551438774.865,-1651
1551438774.9150002,-1642
1551438774.9650002,-1743
1551438775.015,-1653
1551438775.065,-1577
1551438775.115,-1725
1551438775.1650002,-1661
1551438775.2150002,-1549
1551438775.265,-1687
1551438775.315,-1674
1551438775.365,-1607
1551438775.4150002,-1617
1551438775.4650002,-1629
1551438775.515,-1602
1551438775.565,-1545
1551438775.615,-1671
1551438775.6650002,-1632
1551438775.7150002,-1352
1551438775.765,-1492
1551438775.815,-1672
1551438775.865,-1612
1551438775.9150002,-1698
1551438775.9650002,-1695
1551438776.015,-1698
1551438776.065,-1626
1551438776.115,-1572
1551438776.1650002,-1672
1551438776.2150002,-1531
1551438776.265,-1665
1551438776.315,-1770
1551438776.365,-1622
1551438776.4150002,-1751
1551438776.4650002,-1659
1551438776.515,-1461
1551438776.565,-1537
1551438776.615,-1693
1551438776.6650002,-1582
1551438776.7150002,-1513
1551438776.765,-1798
1551438776.815,-1766
1551438776.865,-1579
1551438776.9150002,-1588
1551438776.9650002,-1568
1551438777.015,-1561
1551438777.065,-1703
1551438777.115,-1695
1551438777.1650002,-1454
1551438777.2150002,-1552
1551438777.265,-1605
1551438777.315,-1524
1551438777.365,-1683
1551438777.4150002,-1674
1551438777.4650002,-1702
1551438777.515,-1685
1551438777.565,-1555
1551438777.615,-1629
1551438777.6650002,-1604
1551438777.7150002,-1642
1551438777.765,-1676
1551438777.815,-1640
1551438777.865,-1661
1551438777.9150002,-1412
1551438777.9650002,-1471
1551438778.015,-1758
1551438778.065,-1654
1551438778.115,-1682
1551438778.1650002,-1617
1551438778.2150002,-1458
1551438778.265,-1614
1551438778.315,-1676
1551438778.365,-1681
1551438778.4150002,-1619
1551438778.4650002,-1521
1551438778.515,-1488
1551438778.565,-1489
1551438778.615,-1676
1551438778.6650002,-1668
1551438778.7150002,-1568
1551438778.765,-1578
1551438778.815,-1423
1551438778.865,-1440
1551438778.9150002,-1637
1551438778.9650002,-1618
1551438779.015,-1618
1551438779.065,-1784
1551438779.115,-1677
1551438779.1650002,-1518
1551438779.2150002,-1659
1551438779.265,-1667
1551438779.315,-1670
1551438779.365,-1789
1551438779.4150002,-1644
1551438779.4650002,-1386
1551438779.515,-1439
1551438779.565,-1698
1551438779.615,-1640
1551438779.6650002,-1560
1551438779.7150002,-1615
1551438779.765,-1462
1551438779.815,-1463
1551438779.865,-1446
1551438779.9150002,-1402
1551438779.9650002,-1626
1551438780.015,-1645
1551438780.065,-1528
1551438780.115,-1531
1551438780.1650002,-1527
1551438780.2150002,-1567
1551438780.265,-1708
1551438780.315,-1671
1551438780.365,-1413
1551438780.4150002,-1323
1551438780.4650002,-1350
1551438780.515,-1323
1551438780.565,-1390
1551438780.615,-1415
1551438780.6650002,-1354
1551438780.7150002,-1418
1551438780.765,-1414
1551438780.815,-1380
1551438780.865,-1365
1551438780.9150002,-1303
1551438780.9650002,-1376
1551438781.015,-1412
1551438781.065,-1240
1551438781.115,-1063
1551438781.1650002,-1311
1551438781.2150002,-1544
1551438781.265,-1301
1551438781.315,-1226
1551438781.365,-1313
1551438781.4150002,-1248
1551438781.4650002,-1283
1551438781.515,-1318
1551438781.565,-1260
1551438781.615,-1306
1551438781.6650002,-1192
1551438781.7150002,-1141
1551438781.765,-1263
1551438781.815,-1163
1551438781.865,-1223
1551438781.9150002,-1460
1551438781.9650002,-1441
1551438782.015,-1140
1551438782.065,-1099
1551438782.115,-1151
1551438782.1650002,-1153
1551438782.2150002,-1605
1551438782.265,-1486
1551438782.315,-1042
1551438782.365,-1044
1551438782.4150002,-1004
1551438782.4650002,-1295
1551438782.515,-1411
1551438782.565,-1258
1551438782.615,-1328
1551438782.6650002,-1152
1551438782.7150002,-1112
1551438782.765,-1146
1551438782.815,-1049
1551438782.865,-1330
1551438782.9150002,-1426
1551438782.9650002,-1167
1551438783.015,-1171
1551438783.065,-1261
1551438783.115,-1293
1551438783.1650002,-1350
1551438783.2150002,-1342
1551438783.265,-1273
1551438783.315,-1153
1551438783.365,-1206
1551438783.4150002,-1359
1551438783.4650002,-1317
1551438783.515,-1343
1551438783.565,-1393
1551438783.615,-1139
1551438783.6650002,-1041
1551438783.7150002,-1347
1551438783.765,-1440
1551438783.815,-1414
1551438783.865,-1479
1551438783.9150002,-1268
1551438783.9650002,-1044
1551438784.015,-1123
1551438784.065,-1286
1551438784.115,-1313
1551438784.1650002,-1336
1551438784.2150002,-1374
1551438784.265,-1300
1551438784.315,-1210
1551438784.365,-1241
1551438784.4150002,-1425
1551438784.4650002,-1412
1551438784.515,-1303
1551438784.565,-1334
1551438784.615,-1159
1551438784.6650002,-1255
1551438784.7150002,-1554
1551438784.765,-1347
1551438784.815,-1341
1551438784.865,-1386
1551438784.9150002,-1088
1551438784.9650002,-1288
1551438785.015,-1587
1551438785.065,-1503
1551438785.115,-1502
1551438785.1650002,-1433
1551438785.2150002,-1246
1551438785.265,-1246
1551438785.315,-1361
1551438785.365,-1546
1551438785.4150002,-1599
1551438785.4650002,-1500
1551438785.515,-1439
1551438785.565,-1218
1551438785.615,-1239
1551438785.6650002,-1532
1551438785.7150002,-1480
1551438785.765,-1410
1551438785.815,-1444
1551438785.865,-1301
1551438785.9150002,-1271
1551438785.9650002,-1473
1551438786.015,-1603
1551438786.065,-1607
1551438786.115,-1603
1551438786.1650002,-1542
1551438786.2150002,-1396
1551438786.265,-1350
1551438786.315,-1629
1551438786.365,-1756
1551438786.4150002,-1476
1551438786.4650002,-1351
1551438786.515,-1271
1551438786.565,-1321
1551438786.615,-1656
1551438786.6650002,-1639
1551438786.7150002,-1539
1551438786.765,-1619
1551438786.815,-1507
1551438786.865,-1436
1551438786.9150002,-1567
1551438786.9650002,-1705
1551438787.015,-1739
1551438787.065,-1623
1551438787.115,-1441
1551438787.1650002,-1414
1551438787.2150002,-1504
1551438787.265,-1515
1551438787.315,-1492
1551438787.365,-1642
1551438787.4150002,-1724
1551438787.4650002,-1487
1551438787.515,-1472
1551438787.565,-1731
1551438787.615,-1802
1551438787.6650002,-1606
1551438787.7150002,-1419
1551438787.765,-1390
1551438787.815,-1354
1551438787.865,-1456
1551438787.9150002,-1618
1551438787.9650002,-1706
1551438788.015,-1695
1551438788.065,-1547
1551438788.115,-1532
1551438788.1650002,-1622
1551438788.2150002,-1773
1551438788.265,-1709
1551438788.315,-1387
1551438788.365,-1456
1551438788.4150002,-1531
1551438788.4650002,-1436
1551438788.515,-1614
1551438788.565,-1682
1551438788.615,-1775
1551438788.6650002,-1757
1551438788.7150002,-1446
1551438788.765,-1499
1551438788.815,-1558
1551438788.865,-1607
1551438788.9150002,-1792
1551438788.9650002,-1616
1551438789.015,-1556
1551438789.065,-1511
1551438789.115,-1425
1551438789.1650002,-1871
1551438789.2150002,-2009
1551438789.265,-1666
1551438789.315,-1536
1551438789.365,-1514
1551438789.4150002,-1571
1551438789.4650002,-1672
1551438789.515,-1777
1551438789.565,-1719
1551438789.615,-1567
1551438789.6650002,-1537
1551438789.7150002,-1563
1551438789.765,-1692
1551438789.815,-1742
1551438789.865,-1811
1551438789.9150002,-1634
1551438789.9650002,-1442
1551438790.015,-1568
1551438790.065,-1461
1551438790.115,-1657
1551438790.1650002,-1824
1551438790.2150002,-1749
1551438790.265,-1764
1551438790.315,-1436
1551438790.365,-1420
1551438790.4150002,-1594
1551438790.4650002,-1732
1551438790.515,-1949
1551438790.565,-1687
1551438790.615,-1390
1551438790.6650002,-1485
1551438790.7150002,-1731
1551438790.765,-1880
1551438790.815,-1827
1551438790.865,-1732
1551438790.9150002,-1624
1551438790.9650002,-1573
1551438791.015,-1740
1551438791.065,-1819
1551438791.115,-1771
1551438791.1650002,-1691
1551438791.2150002,-1543
1551438791.265,-1566
1551438791.315,-1569
1551438791.365,-1669
1551438791.4150002,-1844
1551438791.4650002,-1814
1551438791.515,-1830
1551438791.565,-1630
1551438791.615,-1509
1551438791.6650002,-1698
1551438791.7150002,-1758
1551438791.765,-1858
1551438791.815,-1735
1551438791.865,-1623
1551438791.9150002,-1695
1551438791.9650002,-1497
1551438792.015,-1591
1551438792.065,-1730
1551438792.115,-1635
1551438792.1650002,-1791
1551438792.2150002,-1672
1551438792.265,-1519
1551438792.315,-1816
1551438792.365,-1746
1551438792.4150002,-1552
1551438792.4650002,-1724
1551438792.515,-1684
1551438792.565,-1649
1551438792.615,-1812
1551438792.6650002,-1698
1551438792.7150002,-1619
1551438792.765,-1741
1551438792.815,-1659
1551438792.865,-1586
1551438792.9150002,-1647
1551438792.9650002,-1752
1551438793.015,-1849
1551438793.065,-1664
1551438793.115,-1561
1551438793.1650002,-1589
1551438793.2150002,-1502
1551438793.265,-1712
1551438793.315,-1828
1551438793.365,-1713
1551438793.4150002,-1720
1551438793.4650002,-1578
1551438793.515,-1507
1551438793.565,-1604
1551438793.615,-1714
1551438793.6650002,-1896
1551438793.7150002,-1899
1551438793.765,-1655
1551438793.815,-1544
1551438793.865,-1627
1551438793.9150002,-1730
1551438793.9650002,-1868
1551438794.015,-1789
1551438794.065,-1619
1551438794.115,-1580
1551438794.1650002,-1549
1551438794.2150002,-1673
1551438794.265,-1770
1551438794.315,-1761
1551438794.365,-1747
1551438794.4150002,-1649
1551438794.4650002,-1619
1551438794.515,-1654
1551438794.565,-1661
1551438794.615,-1689
1551438794.6650002,-1847
1551438794.7150002,-1759
1551438794.765,-1519
1551438794.815,-1576
1551438794.865,-1639
1551438794.9150002,-1912
1551438794.9650002,-1941
1551438795.015,-1688
1551438795.065,-1651
1551438795.115,-1463
1551438795.1650002,-1677
1551438795.2150002,-1907
1551438795.265,-1750
1551438795.315,-1749
1551438795.365,-1573
1551438795.4150002,-1468
1551438795.4650002,-1673
1551438795.515,-1758
1551438795.565,-1823
1551438795.615,-1860
1551438795.6650002,-1680
1551438795.7150002,-1572
1551438795.765,-1575
1551438795.815,-1750
1551438795.865,-1964
1551438795.9150002,-1938
1551438795.9650002,-1840
1551438796.015,-1619
1551438796.065,-1556
1551438796.115,-1721
1551438796.1650002,-1804
1551438796.2150002,-1817
1551438796.265,-1740
1551438796.315,-1662
1551438796.365,-1597
1551438796.4150002,-1714
1551438796.4650002,-1889
1551438796.515,-1775
1551438796.565,-1744
1551438796.615,-1703
1551438796.6650002,-1535
1551438796.7150002,-1634
1551438796.765,-1766
1551438796.815,-1835
1551438796.865,-1871
1551438796.9150002,-1819
1551438796.9650002,-1686
1551438797.015,-1533
1551438797.065,-1693
1551438797.115,-1804
1551438797.1650002,-1867
1551438797.2150002,-1889
1551438797.265,-1540
1551438797.315,-1552
1551438797.365,-1646
1551438797.4150002,-1720
1551438797.4650002,-2048
1551438797.515,-1783
1551438797.565,-1520
1551438797.615,-1656
1551438797.6650002,-1553
1551438797.7150002,-1662
1551438797.765,-1893
1551438797.815,-1792
1551438797.865,-1676
1551438797.9150002,-1596
1551438797.9650002,-1668
1551438798.015,-1750
1551438798.065,-1745
1551438798.115,-1868
1551438798.1650002,-1722
1551438798.2150002,-1605
1551438798.265,-1722
1551438798.315,-1633
1551438798.365,-1681
1551438798.4150002,-1897
1551438798.4650002,-1805
1551438798.515,-1604
1551438798.565,-1654
1551438798.615,-1621
1551438798.6650002,-1684
1551438798.7150002,-1898
1551438798.765,-1702
1551438798.815,-1612
1551438798.865,-1671
1551438798.9150002,-1609
1551438798.9650002,-1684
1551438799.015,-1719
1551438799.065,-1804
1551438799.115,-1744
1551438799.1650002,-1522
1551438799.2150002,-1637
1551438799.265,-1780
1551438799.315,-1722
1551438799.365,-1791
1551438799.4150002,-1811
1551438799.4650002,-1595
1551438799.515,-1532
1551438799.565,-1574
1551438799.615,-1680
1551438799.6650002,-1820
1551438799.7150002,-1776
1551438799.765,-1790
1551438799.815,-1565
1551438799.865,-1343
1551438799.9150002,-1676
1551438799.9650002,-1852
1551438800.015,-1749
1551438800.065,-1685
1551438800.115,-1571
1551438800.1650002,-1520
1551438800.2150002,-1610
1551438800.265,-1736
1551438800.315,-1823
1551438800.365,-1797
1551438800.4150002,-1684
1551438800.4650002,-1628
1551438800.515,-1546
1551438800.565,-1646
1551438800.615,-1825
1551438800.6650002,-1744
1551438800.7150002,-1807
1551438800.765,-1760
1551438800.815,-1495
1551438800.865,-1602
1551438800.9150002,-1714
1551438800.9650002,-1681
1551438801.015,-1781
1551438801.065,-1671
1551438801.115,-1486
1551438801.1650002,-1528
1551438801.2150002,-1592
1551438801.265,-1783
1551438801.315,-1844
1551438801.365,-1702
1551438801.4150002,-1611
1551438801.4650002,-1423
1551438801.515,-1576
1551438801.565,-1746
1551438801.615,-1673
1551438801.6650002,-1751
1551438801.7150002,-1677
1551438801.765,-1598
1551438801.815,-1561
1551438801.865,-1675
1551438801.9150002,-1805
1551438801.9650002,-1665
1551438802.015,-1670
1551438802.065,-1615
1551438802.115,-1592
1551438802.1650002,-1636
1551438802.2150002,-1717
1551438802.265,-1870
1551438802.315,-1634
1551438802.365,-1602
1551438802.4150002,-1619
1551438802.4650002,-1529
1551438802.515,-1800
1551438802.565,-1796
1551438802.615,-1731
1551438802.6650002,-1690
1551438802.7150002,-1521
1551438802.765,-1631
1551438802.815,-1737
1551438802.865,-1779
1551438802.9150002,-1786
1551438802.9650002,-1611
1551438803.015,-1546
1551438803.065,-1578
1551438803.115,-1598
1551438803.1650002,-1801
1551438803.2150002,-1820
1551438803.265,-1585
1551438803.315,-1523
1551438803.365,-1570
1551438803.4150002,-1642
1551438803.4650002,-1763
1551438803.515,-1813
1551438803.565,-1716
1551438803.615,-1631
1551438803.6650002,-1541
1551438803.7150002,-1507
1551438803.765,-1635
1551438803.815,-1718
1551438803.865,-1768
1551438803.9150002,-1666
1551438803.9650002,-1608
1551438804.015,-1759
1551438804.065,-1662
1551438804.115,-1687
1551438804.1650002,-1824
1551438804.2150002,-1667
1551438804.265,-1655
1551438804.315,-1590
1551438804.365,-1475
1551438804.4150002,-1633
1551438804.4650002,-1710
1551438804.515,-1700
1551438804.565,-1735
1551438804.615,-1691
1551438804.6650002,-1627
1551438804.7150002,-1656
1551438804.765,-1687
1551438804.815,-1728
1551438804.865,-1685
1551438804.9150002,-1573
1551438804.9650002,-1551
1551438805.015,-1573
1551438805.065,-1736
1551438805.115,-1774
1551438805.1650002,-1541
1551438805.2150002,-1477
1551438805.265,-1627
1551438805.315,-1590
1551438805.365,-1611
1551438805.4150002,-1908
1551438805.4650002,-1783
1551438805.515,-1584
1551438805.565,-1681
1551438805.615,-1602
1551438805.6650002,-1637
1551438805.7150002,-1817
1551438805.765,-1833
1551438805.815,-1678
1551438805.865,-1510
1551438805.9150002,-1524
1551438805.9650002,-1678
1551438806.015,-1675
1551438806.065,-1637
1551438806.115,-1739
1551438806.1650002,-1578
1551438806.2150002,-1600
1551438806.265,-1767
1551438806.315,-1691
1551438806.365,-1744
1551438806.4150002,-1647
1551438806.4650002,-1523
1551438806.515,-1551
1551438806.565,-1614
1551438806.615,-1682
1551438806.6650002,-1674
1551438806.7150002,-1790
1551438806.765,-1729
1551438806.815,-1516
1551438806.865,-1598
1551438806.9150002,-1739
1551438806.9650002,-1677
1551438807.015,-1641
1551438807.065,-1696
1551438807.115,-1655
1551438807.1650002,-1552
1551438807.2150002,-1644
1551438807.265,-1740
1551438807.315,-1561
1551438807.365,-1693
1551438807.4150002,-1772
1551438807.4650002,-1453
1551438807.515,-1604
1551438807.565,-1789
1551438807.615,-1736
1551438807.6650002,-1805
1551438807.7150002,-1684
1551438807.765,-1571
1551438807.815,-1574
1551438807.865,-1636
1551438807.9150002,-1736
1551438807.9650002,-1660
1551438808.015,-1689
1551438808.065,-1683
1551438808.115,-1587
1551438808.1650002,-1680
1551438808.2150002,-1719
1551438808.265,-1733
1551438808.315,-1684
1551438808.365,-1734
1551438808.4150002,-1748
1551438808.4650002,-1516
1551438808.515,-1671
1551438808.565,-1809
1551438808.615,-1670
1551438808.6650002,-1707
1551438808.7150002,-1646
1551438808.765,-1491
1551438808.815,-1590
1551438808.865,-1723
1551438808.9150002,-1648
1551438808.9650002,-1654
1551438809.015,-1727
1551438809.065,-1620
1551438809.115,-1570
1551438809.1650002,-1790
1551438809.2150002,-1817
1551438809.265,-1642
1551438809.315,-1730
1551438809.365,-1682
1551438809.4150002,-1580
1551438809.4650002,-1722
1551438809.515,-1695
1551438809.565,-1640
1551438809.615,-1681
1551438809.6650002,-1645
1551438809.7150002,-1627
1551438809.765,-1710
1551438809.815,-1832
1551438809.865,-1825
1551438809.9150002,-1772
1551438809.9650002,-1703
1551438810.015,-1629
1551438810.065,-1697
1551438810.115,-1721
1551438810.1650002,-1746
1551438810.2150002,-1730
1551438810.265,-1633
1551438810.315,-1714
1551438810.365,-1691
1551438810.4150002,-1687
1551438810.4650002,-1842
1551438810.515,-1855
1551438810.565,-1780
1551438810.615,-1670
1551438810.6650002,-1722
1551438810.7150002,-1733
1551438810.765,-1694
1551438810.815,-1804
1551438810.865,-1718
1551438810.9150002,-1683
1551438810.9650002,-1708
1551438811.015,-1672
1551438811.065,-1785
1551438811.115,-1786
1551438811.1650002,-1772
1551438811.2150002,-1780
1551438811.265,-1661
1551438811.315,-1662
1551438811.365,-1619
1551438811.4150002,-1615
1551438811.4650002,-1835
1551438811.515,-1837
1551438811.565,-1743
1551438811.615,-1704
1551438811.6650002,-1737
1551438811.7150002,-1857
1551438811.765,-1722
1551438811.815,-1731
1551438811.865,-1806
1551438811.9150002,-1714
1551438811.9650002,-1812
1551438812.015,-1759
1551438812.065,-1715
1551438812.115,-1819
1551438812.1650002,-1718
1551438812.2150002,-1712
1551438812.265,-1795
1551438812.315,-1732
1551438812.365,-1732
1551438812.4150002,-1802
1551438812.4650002,-1796
1551438812.515,-1770
1551438812.565,-1716
1551438812.615,-1650
1551438812.6650002,-1658
1551438812.7150002,-1765
1551438812.765,-1776
1551438812.815,-1714
1551438812.865,-1801
1551438812.9150002,-1730
1551438812.9650002,-1672
1551438813.015,-1813
1551438813.065,-1794
1551438813.115,-1780
1551438813.1650002,-1792
1551438813.2150002,-1787
1551438813.265,-1743
1551438813.315,-1696
1551438813.365,-1723
1551438813.4150002,-1582
1551438813.4650002,-1670
1551438813.515,-1765
1551438813.565,-1678
1551438813.615,-1825
1551438813.6650002,-1718
1551438813.7150002,-1702
1551438813.765,-1816
1551438813.815,-1660
1551438813.865,-1736
1551438813.9150002,-1817
1551438813.9650002,-1831
1551438814.015,-1867
1551438814.065,-1705
1551438814.115,-1637
1551438814.1650002,-1755
1551438814.2150002,-1791
1551438814.265,-1728
1551438814.315,-1701
1551438814.365,-1756
1551438814.4150002,-1808
1551438814.4650002,-1664
1551438814.515,-1634
1551438814.565,-1787
1551438814.615,-1742
1551438814.6650002,-1782
1551438814.7150002,-1851
1551438814.765,-1796
1551438814.815,-1822
1551438814.865,-1795
1551438814.9150002,-1698
1551438814.9650002,-1667
1551438815.015,-1740
1551438815.065,-1769
1551438815.115,-1728
1551438815.1650002,-1717
1551438815.2150002,-1786
1551438815.265,-1835
1551438815.315,-1774
1551438815.365,-1728
1551438815.4150002,-1666
1551438815.4650002,-1620
1551438815.515,-1748
1551438815.565,-1824
1551438815.615,-1726
1551438815.6650002,-1769
1551438815.7150002,-1776
1551438815.765,-1680
1551438815.815,-1711
1551438815.865,-1719
1551438815.9150002,-1723
1551438815.9650002,-1617
1551438816.015,-1661
1551438816.065,-1914
1551438816.115,-1816
1551438816.1650002,-1732
1551438816.2150002,-1740
1551438816.265,-1729
1551438816.315,-1840
1551438816.365,-1746
1551438816.4150002,-1690
1551438816.4650002,-1708
1551438816.515,-1690
1551438816.565,-1830
1551438816.615,-1796
1551438816.6650002,-1714
1551438816.7150002,-1699
1551438816.765,-1586
1551438816.815,-1730
1551438816.865,-1871
1551438816.9150002,-1799
1551438816.9650002,-1710
1551438817.015,-1616
1551438817.065,-1747
1551438817.115,-1835
1551438817.1650002,-1777
1551438817.2150002,-1735
1551438817.265,-1696
1551438817.315,-1760
1551438817.365,-1805
1551438817.4150002,-1820
1551438817.4650002,-1717
1551438817.515,-1675
1551438817.565,-1772
1551438817.615,-1700
1551438817.6650002,-1784
1551438817.7150002,-1837
1551438817.765,-1647
1551438817.815,-1708
1551438817.865,-1784
1551438817.9150002,-1779
1551438817.9650002,-1782
1551438818.015,-1606
1551438818.065,-1572
1551438818.115,-1728
1551438818.1650002,-1821
1551438818.2150002,-1734
1551438818.265,-1624
1551438818.315,-1714
1551438818.365,-1828
1551438818.4150002,-1859
1551438818.4650002,-1765
1551438818.515,-1692
1551438818.565,-1709
1551438818.615,-1744
1551438818.6650002,-1777
1551438818.7150002,-1681
1551438818.765,-1687
1551438818.815,-1734
1551438818.865,-1665
1551438818.9150002,-1730
1551438818.9650002,-1819
1551438819.015,-1747
1551438819.065,-1690
1551438819.115,-1691
1551438819.1650002,-1717
1551438819.2150002,-1741
1551438819.265,-1707
1551438819.315,-1748
1551438819.365,-1777
1551438819.4150002,-1782
1551438819.4650002,-1765
1551438819.515,-1630
1551438819.565,-1636
1551438819.615,-1751
1551438819.6650002,-1794
1551438819.7150002,-1788
1551438819.765,-1746
1551438819.815,-1705
1551438819.865,-1713
1551438819.9150002,-1753
1551438819.9650002,-1755
1551438820.015,-1724
1551438820.065,-1712
1551438820.115,-1738
1551438820.1650002,-1726
1551438820.2150002,-1756
1551438820.265,-1837
1551438820.315,-1687
1551438820.365,-1651
1551438820.4150002,-1783
1551438820.4650002,-1724
1551438820.515,-1759
1551438820.565,-1810
1551438820.615,-1726
1551438820.6650002,-1679
1551438820.7150002,-1684
1551438820.765,-1751
1551438820.815,-1719
1551438820.865,-1697
1551438820.9150002,-1782
1551438820.9650002,-1653
1551438821.015,-1632
1551438821.065,-1837
1551438821.115,-1754
1551438821.1650002,-1728
1551438821.2150002,-1834
1551438821.265,-1788
1551438821.315,-1832
1551438821.365,-1747
1551438821.4150002,-1691
1551438821.4650002,-1818
1551438821.515,-1746
1551438821.565,-1700
1551438821.615,-1871
1551438821.6650002,-1585
1551438821.7150002,-1781
1551438821.765,-2011
1551438821.815,-1423
1551438821.865,-2227
1551438821.9150002,-1444
1551438821.9650002,-1359
1551438822.015,-2470
1551438822.065,-1277
1551438822.115,-1896
1551438822.1650002,-1452
1551438822.2150002,-2171
1551438822.265,-2288
1551438822.315,-880
1551438822.365,-2246
1551438822.4150002,-1100
1551438822.4650002,-2235
1551438822.515,-2096
1551438822.565,-474
1551438822.615,-2618
1551438822.6650002,-1488
1551438822.7150002,-1593
1551438822.765,-2423
1551438822.815,-831
1551438822.865,-2351
1551438822.9150002,-2484
1551438822.9650002,-393
1551438823.015,-2739
1551438823.065,-2283
1551438823.115,-412
1551438823.1650002,-2785
1551438823.2150002,-1168
1551438823.265,-1725
1551438823.315,-2903
1551438823.365,-662
1551438823.4150002,-1935
1551438823.4650002,-1961
1551438823.515,-1165
1551438823.565,-2255
1551438823.615,-2315
1551438823.6650002,-468
1551438823.7150002,-1806
1551438823.765,-3514
1551438823.815,-1087
1551438823.865,-1099
1551438823.9150002,-1844
1551438823.9650002,-2337
1551438824.015,-1684
1551438824.065,-475
1551438824.115,-2392
1551438824.1650002,-2104
1551438824.2150002,-1974
1551438824.265,-963
1551438824.315,-1420
1551438824.365,-4159
1551438824.4150002,292
1551438824.4650002,-798
1551438824.515,-3527
1551438824.565,-1211
1551438824.615,-2328
1551438824.6650002,-668
1551438824.7150002,-1558
1551438824.765,-3426
1551438824.815,-874
1551438824.865,-1056
1551438824.9150002,-2209
1551438824.9650002,-2347
1551438825.015,-1796
1551438825.065,-979
1551438825.115,-2121
1551438825.1650002,-2653
1551438825.2150002,-1183
1551438825.265,-1222
1551438825.315,-2197
1551438825.365,-2102
1551438825.4150002,-1364
1551438825.4650002,-1324
1551438825.515,-2317
1551438825.565,-1858
1551438825.615,-1102
1551438825.6650002,-1811
1551438825.7150002,-2293
1551438825.765,-1851
1551438825.815,-1136
1551438825.865,-1675
1551438825.9150002,-2449
1551438825.9650002,-1837
1551438826.015,-1113
1551438826.065,-1668
1551438826.115,-2363
1551438826.1650002,-1624
1551438826.2150002,-988
1551438826.265,-1810
1551438826.315,-2304
1551438826.365,-1501
1551438826.4150002,-1237
1551438826.4650002,-1943
1551438826.515,-2212
1551438826.565,-1469
1551438826.615,-1335
1551438826.6650002,-2178
1551438826.7150002,-2108
1551438826.765,-1358
1551438826.815,-1223
1551438826.865,-2024
1551438826.9150002,-2113
1551438826.9650002,-1276
1551438827.015,-1512
1551438827.065,-2103
1551438827.115,-1855
1551438827.1650002,-1409
1551438827.2150002,-1537
1551438827.265,-2115
1551438827.315,-1895
1551438827.365,-1298
1551438827.4150002,-1721
1551438827.4650002,-2068
1551438827.515,-1648
1551438827.565,-1349
1551438827.615,-1603
1551438827.6650002,-2007
1551438827.7150002,-1655
1551438827.765,-1393
1551438827.815,-1905
1551438827.865,-1976
1551438827.9150002,-1632
1551438827.9650002,-1532
1551438828.015,-1841
1551438828.065,-1964
1551438828.115,-1459
1551438828.1650002,-1525
1551438828.2150002,-1971
1551438828.265,-1818
1551438828.315,-1586
1551438828.365,-1711
1551438828.4150002,-1925
1551438828.4650002,-1664
1551438828.515,-1349
1551438828.565,-1713
1551438828.615,-2105
1551438828.6650002,-1836
1551438828.7150002,-1394
1551438828.765,-1670
1551438828.815,-2075
1551438828.865,-1657
1551438828.9150002,-1440
1551438828.9650002,-1895
1551438829.015,-1920
1551438829.065,-1513
1551438829.115,-1494
1551438829.1650002,-1907
1551438829.2150002,-2089
1551438829.265,-1666
1551438829.315,-1501
1551438829.365,-1934
